1,1,56.13,60.1,119.55000000000001,57.550000000000004,1,1,1.0
1,2,315.6,0.0,394.38,115.5,1,1,1.0
1,3,91.85,1.02,223.04999999999998,63.38,1,1,1.0
2,1,37.18,56.1,116.25999999999999,56.449999999999996,1,1,1.0
2,2,314.81,0.0,397.98999999999995,115.38,1,1,1.0
2,3,91.74,1.01,223.06,63.38,1,1,1.0
3,1,18.23,52.1,112.96999999999998,55.35,1,1,1.0
3,2,314.02,0.0,397.88,115.26,1,1,1.0
3,3,91.64,0.99,223.05,63.38,1,1,1.0
4,1,5.83,53.56,112.98,55.349999999999994,1,1,1.0
4,2,313.23,0.0,397.77,115.14,1,1,1.0
4,3,91.54,0.98,223.04999999999995,63.38,1,1,1.0
5,1,0.0,44.08,96.21,55.35000000000001,1,1,1.0
5,2,312.44,0.0,397.66,115.01,1,1,1.0
5,3,91.43,0.96,223.05,63.38,1,1,1.0
6,1,0.0,38.98,76.53,55.35,1,1,1.0
6,2,311.65,0.0,397.55000000000007,114.89,1,1,1.0
6,3,91.33,0.95,223.05,63.379999999999995,1,1,1.0
7,1,0.0,34.61,56.85,55.349999999999994,1,1,1.0
7,2,310.86,0.0,397.43999999999994,114.77,1,1,1.0
7,3,91.22,0.94,223.05999999999997,63.370000000000005,1,1,1.0
8,1,0.0,33.88,42.27,55.339999999999996,1,1,1.0
8,2,310.07,0.0,397.33,114.65,1,1,1.0
8,3,91.12,0.92,223.05,63.379999999999995,1,1,1.0
9,2,309.28,0.0,397.22,114.53,1,1,1.0
9,3,91.02,0.91,223.05,63.370000000000005,1,1,1.0
10,2,308.49,0.0,397.11,114.41,1,1,1.0
10,3,90.91,0.89,223.04999999999998,63.379999999999995,1,1,1.0
10,4,919.2,173.1,40.799999999999955,100.53999999999999,1,1,1.0
11,2,307.7,0.0,397.00000000000006,114.29,1,1,1.0
11,3,90.81,0.88,223.05,63.37,1,1,1.0
11,4,871.1,173.1,88.89999999999998,100.53999999999999,1,1,1.0
12,2,306.91,0.0,396.88999999999993,114.16,1,1,1.0
12,3,90.7,0.86,223.06,63.379999999999995,1,1,1.0
12,4,825.91,162.9,132.59000000000003,100.53999999999999,1,1,1.0
13,2,306.12,0.0,394.39,114.04,1,1,1.0
13,3,90.6,0.85,223.04999999999998,63.37,1,1,1.0
13,4,777.8,154.88,180.0,115.12,1,1,1.0
14,2,308.86,0.0,395.84000000000003,114.04,1,1,1.0
14,3,90.49,0.83,223.06,63.379999999999995,1,1,1.0
14,4,734.06,148.3,225.94000000000005,128.3,1,1,1.0
15,2,311.6,0.0,388.53999999999996,114.04,1,1,1.0
15,3,90.39,0.82,223.05,63.37,1,1,1.0
15,4,698.34,142.1,261.65999999999997,118.46000000000001,1,1,1.0
15,5,7.29,171.59,24.79,68.52000000000001,1,1,1.0
16,2,311.26,0.0,392.03999999999996,114.04,1,1,1.0
16,3,90.29,0.8,223.04999999999995,63.38000000000001,1,1,1.0
16,4,662.63,135.9,261.66999999999996,108.63,1,1,1.0
16,5,0.0,173.05,53.9,80.14999999999998,1,1,1.0
17,2,310.93,0.0,392.46999999999997,114.04,1,1,1.0
17,3,90.18,0.79,223.05,63.37,1,1,1.0
17,4,624.0,126.42,261.66999999999996,109.74,1,1,1.0
17,5,1.5,173.05,69.2,93.25,1,1,1.0
18,2,310.59,0.0,392.91,114.04,1,1,1.0
18,3,90.08,0.77,223.05,63.38,1,1,1.0
18,4,585.36,116.95,261.66999999999996,110.85000000000001,1,1,1.0
18,5,7.33,168.0,83.77,115.08999999999997,1,1,1.0
19,2,310.26,0.0,393.34000000000003,114.04,1,1,1.0
19,3,89.97,0.76,223.05999999999997,63.37,1,1,1.0
19,4,554.02,110.39,237.58000000000004,110.85000000000001,1,1,1.0
19,5,7.33,173.8,108.57000000000001,118.80000000000001,1,1,1.0
20,2,309.92,0.0,393.78000000000003,114.04,1,1,1.0
20,3,89.87,0.74,223.05,63.38,1,1,1.0
20,4,511.74,103.83,237.58000000000004,110.85000000000001,1,1,1.0
20,5,7.33,181.8,134.76999999999998,125.39999999999998,1,1,1.0
21,2,309.58,0.0,394.21999999999997,114.04,1,1,1.0
